content,creationTime,score,productSize,location
外形外观：小巧轻便，外观不错！ 屏幕音效：小屏幕，分辨率很好，音效很好，声音很大！ 拍照效果：拍照还行 运行速度：运行速度不错，苹果手机都可以 待机时间：待机时间也还可以,2023-01-29 15:06:31,5星评论,128G,Not Found ip
时隔多年又拿回这么熟悉的模具，跟现在的大手机重手机比起来，se这种模具握在手里真的显得很可爱&hellip;就是喜欢看大屏突然看个小的会有点不太习惯了，适应适应没啥问题，具体用起来还可以吧，买来是为了用CarPlay，买的车不支持安卓手机是真没辙，手机小放在车上也很方便，很不错,2023-01-20 19:59:31,5星评论,128G,Not Found ip
之前用的是se2/64g，一直用的很好，因为容量不足，只能换128g，果断再次选择se3，外观跟se2完全一样，耳麦声音比se2的大很多,2023-01-30 22:42:13,5星评论,128G,Not Found ip
手机小巧上手，感觉良好。,2022-06-22 07:07:16,3星评论,128G,Not Found ip
iphonese3红色的很好看。128G足够使用了 和iphone13同配置cpu速度足够快，支持5G网络的小屏幕手机不多了。,2023-01-16 12:40:33,5星评论,128G,Not Found ip
包装完好，京东快递很快，从北京的调货也很快，还得是三段式设计+home键，肌肉记忆就能知道怎么点，和小米6一样经典，手小还是适合用小巧的手机，重温经典了属于,2022-11-13 21:17:36,5星评论,128G,Not Found ip
已经是第二次在京东买水果手机了，一如既往的好，新机器全新未拆正品，发货非常快，下单24小时不到到手了，激活15.4直接养老版本，小屏幕手机不占地方，但是续航不能要求太高，给妈妈用的，关键是妈妈很满意，哈哈~,2023-01-13 19:58:16,5星评论,128G,Not Found ip
苹果手机没得说，虽然我不是果粉，老婆家人都是，苹果手机真的丝滑流畅，小巧的SE版本老婆特别喜欢，而且现在价格也便宜优惠，真的推荐大家入手！,2022-11-11 22:17:55,5星评论,128G,Not Found ip
Lcd永不为奴，用了OLED屏幕眼睛视力下降了，还给我整散光了，现在不得不用这个se啦，还挺好的，然后买的那个小米的口袋充电宝组合一下的无敌了，处理器的话也是A15的 运行速度杠杠的 ，本来打算入手11的 但是想想A13的芯片还是算了吧 ，总之为了眼睛，回归小屏幕，值！,2022-12-14 20:16:30,5星评论,128G,Not Found ip
"一直相信京东自营产品，已连续购买京东会员好几年了，只为购买京东自营,这次购买的iphoneSE也没让我失望，运行速度挺快，够薄够小相当不错。",2023-01-29 09:08:09,5星评论,128G,Not Found ip
外形外观：跟苹果8的外形外观差不多， 屏幕音效：屏幕分辨率感觉没有8pls分辨率高，在一个看惯大屏幕手机一时看这部手机还是很不适应， 拍照效果：拍照感觉还行吧， 运行速度：运行速度也只能说在苹果系列中算一般， 待机时间：具体待机时间没测试过，反正一直运行看视频一天最少要冲2次电,2022-12-13 23:33:16,5星评论,128G,Not Found ip
新系统就是不一样，不紧快，还丰富了很多功能，就喜欢用小机，希望不要被砍。128性价比最高。配送真是服了，20号拍，28还没收到，果断退了重新拍，隔天居然收到了，也是神奇！不过旧机可以回收还是比较方便的。,2023-01-31 10:21:41,5星评论,128G,Not Found ip
京东的到货确实快，第二天就到了，双十二买的时候还减200，确实很优惠，外面都没这个颜色卖，一直用苹果手机的，系统确实挺不错的。,2022-12-15 19:49:11,5星评论,256G,Not Found ip
外形外观：我喜欢的类型 屏幕音效：非常不错 拍照效果：个人喜欢。 其他特色：自己喜欢小屏幕， 待机时间：正常使用，一天一冲。 运行速度：128，个人够用。,2022-11-17 06:16:49,5星评论,128G,Not Found ip
很赞的手机，从京东买送货很快，从北京寄过来，很新全新的一台。打开用，一切都很好。全新的系统，很流畅。很爱苹果的se系列，经济实惠，两年三年换一台也挺不错，也不卡，超级推荐,2023-01-09 07:10:14,5星评论,128G,Not Found ip
一直都是用苹果手机，后来全家人都换苹果了。妈妈的旧苹果手机已经不能升级了，这次买一个新的给她。红色喜庆适合过年，妈妈很喜欢。,2023-01-20 03:30:17,5星评论,128G,Not Found ip
性能小钢炮，苹果手机价格最便宜的产品，但是配置一流，拍照摄影功能够用。趁活动优惠入手，准备送给老妈用。配合无线耳机，基本完美了。,2022-11-05 15:06:42,5星评论,64G,Not Found ip
第一次买这类小手机，没想到意外的满意，单手操作简单方便的很，双十一当天买的红色，其它颜色没货了，第二天在看直接降了两百，好家伙&hellip;&hellip;我直接退了重新买的，黑色很经典，送给妈妈的惊喜，她手机摔碎了，大小和苹果8一样，这次包裹终于给我做防护了！,2022-11-15 17:42:29,5星评论,128G,Not Found ip
京东物流堪称一流，今天下单，第二天准到，而且在疫情的影响下丝毫不影响京东物流的品质。收到货物打开很完美，市场上SE这种型号买不到，这是在京东自营店第三次购买手机了，品质和价格有保证，全部国行正品。,2023-01-05 17:44:20,5星评论,128G,Not Found ip
外形外观：不错，不错，小巧。 屏幕音效：ok，很好 拍照效果：一般，不关注。 运行速度：非常快，这个爽，很好 待机时间：一整天，还行吧 其他特色：未发现,2023-01-08 11:30:46,5星评论,128G,Not Found ip
轻薄小巧，给老太太当老人机用，对于拍照没啥要求的，买这个挺合适，拿到的时候被同事围观，很多表示心动的,2022-11-19 17:05:58,5星评论,128G,Not Found ip
外形外观：手感挺好，喜欢小机型的可以冲 拍照效果：拍照挺不错的，p2随手拍的 待机时间：买来当备用机，两三天一充吧,2022-12-10 16:12:21,5星评论,128G,Not Found ip
"要是前玻璃变成和以前的一样，变成白色的，那就更好了,很小，手感比较不错，但是我妈妈就喜欢小屏的手机，但市面上小屏的手机已经很小了，安卓的基本上都是大屏",2023-01-11 16:11:53,5星评论,128G,Not Found ip
外形外观：五星好评，手感最好的手机了  屏幕音效：屏幕差点意思，显示效果一般 拍照效果：对我来说还可以，够用！我要求不高 运行速度：有A15加持，运行速度满意！  待机时间：整体还可以，可能和我不怎么用手机也有关系！备用机足够了！ 其他特色：一开箱左侧音量键有磨损，因为是第二天打开的，所以不予退换，有点郁闷，担心是翻新机，所幸查了各种信息应该是全新的！希望没问题！,2022-11-16 16:57:18,5星评论,128G,Not Found ip
给老人用的，因为疫情一个月才拿到手机。,2022-06-05 20:43:32,3星评论,128G,Not Found ip
外形外观：小巧，手感一级棒&hellip; 屏幕音效：屏幕一般吧，毕竟没有高刷&hellip; 拍照效果：拍照效果一般，主要小巧&hellip; 运行速度：除了高刷，其他都很好&hellip; 待机时间：待机时间暂时不确定&hellip;不怎么玩一天应该够用&hellip; 其他特色：帮同事买的&hellip;除了高刷，流畅度一点影响&hellip;其他都很完美&hellip;手感一级棒&hellip;,2022-11-11 15:18:05,5星评论,128G,Not Found ip
好久没用过小屏手机，手感确实舒服，但是续航就确实拉夸了，待机还好点，一玩手机看见电在掉，可以理解毕竟只有那么大的电池，其他还是一如既往的好，还有用惯了高刷不怎么回的去了，呵呵，值得购买,2022-11-10 00:34:14,5星评论,128G,Not Found ip
个人很喜欢小屏手机，所以觉得这个手机大小适合就入手了，系统升级了，暂时没有重启的现象，电量一天一充还是能接受的,2022-11-12 23:18:47,5星评论,128G,Not Found ip
给老妈买的，之前用7用了很久，是时候换一个新的手机了，大小不变，主要是芯片换成了A15，内存也提升到了4G,2023-01-19 18:33:33,5星评论,128G,Not Found ip
不知道为什么非要选黑色的，用了那么多颜色，还是这个最耐。容量肯定不是64能满足的了。生态体会太好了，可以长时间使用，另外全家桶间的切换实在太好用了。,2022-11-16 12:47:16,5星评论,128G,Not Found ip
质量好，物超所值，真的是物有所值，价格实惠，质量真的不错，与卖家描述的完全一致，收到的时候包装完整，包裹的严严实实没有任何破损，品质依旧，客服服务态度很好，详细的解答了我的问题，卖家很好，对这次购物非常满意，如有需要会回购！！,2023-01-28 13:32:57,5星评论,128G,Not Found ip
这个苹果se3用起来的体验效果很赞 买的黑色，主要是别的色没货了? 有点小，不过对于学生来说足够用了，拿到货验了是全新的，指纹解锁对于现在疫情来说还是很方便的。,2022-11-18 15:01:59,5星评论,128G,Not Found ip
外形外观：喜欢的类型 屏幕音效：音质挺好 拍照效果：效果还可以 运行速度：速度蛮顺畅 待机时间：电池还可以 其他特色：手机是原装正品的，可以的，很不错的，手机的包装盒，很精致，美巧，很喜欢这样子的，，里面的，原装闪电线充电很快，包装规整，除了背面不怎么看的出来的一点点边隙基本上已经是完美的了，希望我的爱机，一往如行，顺利旅程陪伴我，么么哒！,2023-01-14 12:03:17,5星评论,128G,Not Found ip
外形外观：很好看 屏幕音效：还行吧 拍照效果：没在意，拍照主要用mate30p 运行速度：很快，苹果系统，只要不更新，几年都不卡 待机时间：全天开省电模式，5g，轻度使用，一天 其他特色：备用机首选，放口袋里带出门，太爽了,2022-06-24 17:00:08,5星评论,128G,Not Found ip
看着小屏幕，仿佛又回到了最初的感觉，小巧精致，系统稳定，适合给家人的使用。目前市面上唯一还有苹果在坚持小屏幕，很难得。,2022-11-11 01:43:35,5星评论,128G,Not Found ip
外形外观：外观设计和上一代一样，有home键，对于手小的人来说很友好。 屏幕音效：LCD屏幕除了分辨率低一点，看时间长了眼睛也会不痛。 运行速度：运行速度超级快，A15芯片这个就不用我介绍了吧。 待机时间：苹果待机基本不掉电，保持了一贯的水准。 其他特色：保留了Home 键，指纹识别很好，我自己还是挺喜欢小屏旗舰机的。简直完美！希望以后还能看到下一代SE。,2022-06-27 16:58:56,5星评论,128G,Not Found ip
还可以，主要是没钱，有钱就买13mini更好，se也还行主要价格便宜，没什么好说的。有钱要买MAX的，我的拿来打游戏，不卡，目前吃鸡都挺好。物流速度飞快，特意用了两天再评价手机延续了iPhone 手机一贯的特色，音质杠杠哒！拿在手中，找到了小钢炮感觉，一切无与伦比！苹果恒久远，一部永流传！,2022-03-25 13:17:38,5星评论,256G,Not Found ip
外形外观：很小巧，精致 屏幕音效：外放声音很大，老年人的福音 拍照效果：效果还行，鬼影没有12pro系列严重 运行速度：很流畅，适合老年人用，没有广告 待机时间：还不错，轻度使用完全够了，平时爸妈都在家 其他特色：非常适合老年人用。,2022-07-03 16:11:13,5星评论,128G,Not Found ip
外形外观：小巧轻薄，适合手小的人使用 运行速度：苹果系统运行流畅，很好用 其他特色：给老人买的，老人很喜欢，操作简单。,2022-07-02 19:04:05,5星评论,64G,Not Found ip
手机非常好，运行流畅速度很快。用的小7有五六年一直没任何问题，可是因为内存不够才决定换，se和小7手机外壳和膜都完全共用非常满意，不用再买。不喜欢刘海屏所以选了SE。上海疫情期间京东下单能及时送货非常赞！,2022-06-27 19:31:22,5星评论,128G,Not Found ip
1.不亏是性能小钢炮，速度及流畅度不用说了，性能强劲。 2.续航也比前代有明显提升，甚至都能和13mini一较高低。 3.这款手机是个目标人群非常明确的产品，适合需要性能，流畅，能长久使用的备用产品。如果拿来当主力机这个价位是可以有很多选择的。 4.总而言之我个人非常喜欢，刚好满足我的需求。,2022-03-18 21:23:54,5星评论,128G,Not Found ip
用了差不多两周了，说一下真实感受，1.电量：电量我觉得超过了我对它的预期，我没有开5g使用，还是挺耐用的，并不至于像网上说的特别拉；2屏幕:屏幕确实够小的，真的很小，所以不适合用来打游戏，当然如果你想也可以，适合小屏党（个人觉得13mini的屏幕大小最合适）所以后面看之前的手机感觉像一块砖头；3.质感：这是我购买它的最主要原因，小巧精致，轻便，放在口袋里特别舒服，摸起来手感很棒。以上就是我的观点，希望能帮助到一些朋友。,2022-06-18 11:39:37,5星评论,256G,Not Found ip
外形外观：外观外形上采用了最新一代iPhone se3的全新外观设计，采用了最新的home键设计，让手机整体造型更加显得前卫和科技感十足。 屏幕音效：屏幕采用了无拼缝整面最高硬度可防弹玻璃，当激活手机后屏幕还能发光发亮，玻璃的透明度极高清澈无杂质，能无需辅助直接通过肉眼看清屏幕内显示的画面内容。音效优美动听，可以发出各种的旋律和音乐，让来电铃声更加动听。,2022-06-24 12:22:32,5星评论,128G,Not Found ip
京东快递无敌，618也能次日达，太强了。 星光色很好看，a15芯片地表最强。 电池中度使用差不多能用一天，出门可以关5g，开省电模式。 希望能用3年以上。,2022-06-27 13:18:52,5星评论,128G,Not Found ip
外形外观：经典造型，小巧精致。 屏幕音效：小手人士拿着很舒服，屏幕很清晰，音质还行 拍照效果：祖传摄像头，还可以啦 运行速度：13同款处理器，嗖嗖的，不玩游戏性能过剩,2022-07-14 22:49:05,5星评论,128G,Not Found ip
从xsmax切换过来的。终于从全面屏切回到指纹机。支付、开锁用指纹真是太方便了。屏幕小，还需要适应一段时间。不过，优势很多，性价比也高。速度很快，小巧，携带方便。,2022-06-27 08:39:29,5星评论,256G,Not Found ip
外形外观：小巧精致，苹果经典造型 屏幕音效：小屏党福音，对比妥协的刘海造型和疫情期间口罩无法解锁手机，这老造型但是越看越耐看 拍照效果：祖传摄像头不期待没失望 运行速度：老瓶装新酒，很快,2022-07-14 22:55:11,5星评论,128G,Not Found ip
颜值很高的一款小手机，做工非常精致，收到货实物比图片更好看，很满意！！用过一段时间了，质量还是不错的，打电话信号稳定，通话音质也很清晰。拍照效果正常够用，不能有太高奢求电池续航，电池续航一般。,2022-07-06 18:28:59,5星评论,128G,Not Found ip
外形外观：小小的好q啊哈哈哈哈手感不错 屏幕音效：苹果声音一直都挺好的可以 拍照效果：非常棒出门不用带照相机? 运行速度：速度够用了我当备用机的妥妥的 待机时间：目前是一天一充 其他特色：重量刚刚好适合放衣服口袋棒棒哒,2022-06-15 16:59:26,5星评论,128G,Not Found ip
外形外观：iPhone8跟se2的外观，倒没什么新意 屏幕音效：声音外放太大的话屏幕会震动 拍照效果：还可以 运行速度：很快 待机时间：基本满足日常需求 其他特色：很喜欢，打游戏的话有笔记本，日常用很舒服,2022-07-09 10:28:01,5星评论,128G,Not Found ip
在京东618购物节买的se3，iPhone自11pro系列后用了oled，对于屏闪敏感用户真的不友好。尤其是到了iPhone13系列，低频pwm调光看一会就眼疼流泪。 终于回到LCD屏幕，舒服，无频闪，手感极其经典，4.7也够用，别想着打游戏了，戒掉手机瘾。,2022-08-19 12:37:16,5星评论,128G,Not Found ip
外形外观：外形很小，和8一样大，适合喜欢小屏的，荧光色这个白色太好看了简直 屏幕音效：LCD屏，保护眼睛，音效还不错 拍照效果：就是可以用，扫码正常没问题 运行速度：a15残血版，性能依然很残暴,2022-06-08 14:48:42,5星评论,128G,Not Found ip
外观:是喜欢的样子，做工很棒，很小巧 屏幕:高清，如果能大一点就更完美了 运行速度:非一般的感觉！不要太快，哈哈哈！ 不得不赞，质量真的好，包装物流也不错。喜欢小屏手机的推荐入手,2022-07-01 23:28:15,5星评论,128G,Not Found ip
外形外观：外形好看，小巧可爱。 屏幕音效：屏幕分辨率很好，很高，很清晰。音效很大，听音乐也不错 拍照效果：拍照一般吧，必不了苹果13 p 运行速度：运行速度还是可以的，毕竟封闭系统,2022-07-09 23:21:51,5星评论,256G,Not Found ip
外形外观：小巧，单手操作很方便 屏幕音效：挺满意的，音质不错 拍照效果：虽然是单摄，但也够用了 运行速度：非常流畅 待机时间：正常够用到下班 其他特色：适合长期使用,2022-06-14 21:00:47,5星评论,128G,Not Found ip
苹果手机，质量值得信赖。芯片水平并不落后，满足多场景使用。 新老手机替换，方便快捷，操作简单，易于上手。 se型号，小巧精致，特别适合小手使用。在疫情的背景下，使用指纹开机，方便快捷，减少风险。,2022-07-14 19:27:03,5星评论,128G,Not Found ip
外形外观：外观和之前和7和8一样，非常经典耐看，还有home键，震动马达非常爽 屏幕音效：屏幕有点小，LCD的观感很不错 拍照效果：拍照马马虎虎，还过得去 运行速度：和苹果13一样的A15最新款的芯片，速度没话说，非常快,2022-06-12 00:06:25,5星评论,128G,Not Found ip
外形外观：小巧丽亮， 屏幕音效：好， 拍照效果：我喜欢的， 运行速度：超快， 待机时间：合适， 其他特色：绝对喜欢。,2022-06-10 14:37:23,5星评论,128G,Not Found ip
网上很多人评测se3这不好，那不好的，但是我用起来感觉特别的好，我也不在乎什么全面屏不全面屏，自己用着舒服最主要，自己的感受最主要，用起来感觉电池电量也挺持久，手感也好，性能也特别棒！还有指纹解锁很实用！,2022-03-22 19:14:36,5星评论,128G,Not Found ip
实际上手里已经有一部iphone13pro了，很好用，很流畅，也不大发热，现在想618再买部小巧一点的备用机，选来选去还是选了iphone se3，感觉还是苹果的系统好使，se3也是a15，又支持5g，又小巧，又便宜，3k都不到，这到哪里去找去，果断下手，手机完美。,2022-06-08 19:46:04,5星评论,128G,Not Found ip
外形外观：小巧 舒服 屏幕音效：一般lcd色准也就那样 拍照效果：苹果拍照一如既往辣鸡 数字系列也没多好 运行速度：非常快,2022-08-17 16:31:49,5星评论,128G,Not Found ip
收到手机真的很兴奋。相比手上的13PM，我觉得我似乎更喜欢SE，小啊！最重要的是可以指纹识别，就不用总为摘口罩输密码而觉得麻烦了。,2022-03-18 18:43:15,5星评论,256G,Not Found ip
苹果se3的外观很时尚、非常具有设计感。使用苹果se3时，能够感受到应用程序能够流畅的运行，对于工作和生活很有帮助，小而轻，第一次用苹果手机，是一款非常好用的手机。,2022-04-21 20:57:17,5星评论,64G,Not Found ip
外形外观：小巧便携，拿在手里很轻松， 运行速度：运行速度很快，指纹解锁真心灵敏，之前的安卓屏下指纹解锁总是解不开。 待机时间：还行，用的不多,2022-05-29 10:09:28,5星评论,128G,Not Found ip
很好用，拿着舒服。之前用三星s20?眼睛散光，用lcd就不会了，Wi-Fi续航还不错，性能非常强大，解锁也快,2022-06-24 21:20:32,5星评论,256G,Not Found ip
手机挺不错的 买给妈妈的礼物。 外形外观：非常牛油 屏幕音效：很震撼 拍照效果：牛的一批优秀人才 运行速度：快如闪电编不下去了,2022-07-06 19:40:23,5星评论,128G,Not Found ip
乘618便宜买了两台，父母每人一台，作为老人机是真的很好用，不说其他的苹果系统不会随意安装软件这个非常好，64g对于老人来说足够用了，目前用着非常好,2022-07-15 09:05:49,5星评论,64G,Not Found ip
外形外观：外观设计和iPhone8相同 手感很好 小屏党的最爱 屏幕音效：屏幕分辨率还不错 音效很好 拍照效果：拍照效果也不错,2022-07-27 20:40:36,5星评论,128G,Not Found ip
作为老人机 其实非常棒 小巧 不会乱安装软件 反应快 这次买的东西很超值，咨询啥回复也很快，服务很好。选择京东，主要就是因为方便，送货快，售后服务好，一如既往的支持京东与商家！,2022-07-23 11:01:10,5星评论,128G,Not Found ip
外形外观：很精简 屏幕音效：很清晰，基本没什么问题 之前也在app里面查询手机，有的说清晰度不高，手机电池用的时间短！一系列问题。 1.买东西要看价格性价比（屏幕清晰够用，当备用机使用的） 按键也很方便。 选择在京东购买因为京东服务后期保障真的靠谱靠谱！,2022-06-24 16:05:08,5星评论,128G,Not Found ip
iPhone SE 3上手体验~ 入手这款iPhone SE 3星光色有段时间了，来聊下 使用体验。 简单来说这款iPhone SE 3 星光色基本上继承了 iPhone SE 2代源自iPhone 6时代的外观设计，这 - 经典设计与当下的全面屏手机进行对比可以说有 - 种回到上一个时代的感觉，拿在手上真的很有感 觉呀~ 此外，iPhone SE 3整体的握持体验是轻巧且舒适 的，其机身后盖玻璃采用了与iPhone 13相同的材 质，较低的机身重量使得这款机型握在手里不会感 到沉重。 我是用它来做备用机的，整体来说符合我的要求~,2022-06-16 19:24:33,5星评论,64G,Not Found ip
外形外观：小巧玲珑，现在难得的小屏旗舰。手感很好 屏幕音效：屏幕显示效果很棒，苹果的屏幕素质一直刚刚的 拍照效果：拍照效果不错，不比旗舰手机差 运行速度：苹果运行速度一直很快，就是因为这个系统才买的手机，非常流畅 待机时间：还不错，一天完全足够。,2022-06-14 08:03:44,5星评论,128G,Not Found ip
小手机特别棒，系统特别流畅，好像可以秒杀当下所有安卓手机。白色特别漂亮，好像这是几年前的设计？,2022-07-05 10:47:03,5星评论,64G,Not Found ip
外形外观：外形小巧便于携带，放口袋里很方便，使用起来也轻松。纯黑色的外观显得有质感。 买给长辈用的，长辈很喜欢。如果有充电插头的套装就好了,2022-06-25 15:40:56,5星评论,128G,Not Found ip
