content,creationTime,score,productSize,location
手机打游戏不卡顿，同时运行很多软件也不会发热。机身颜色很漂亮，充电线比一般的线粗，充电速度很快，拍照非常清晰，能拍出和相机一样的的质感。这款手机非常推荐，很多人性化设计，越用越喜欢，还有语音助手功能也非常方便。,2023-04-07 08:53:24,5星评论,8GB+256GB,广东
"vivoxgo 是一款性能强劲、拍照出色的手机。其 搭载了高通骁龙 B88处理謠，配酱 了6.56英寸 1204z 高刷新率屏幕，麦特5G网 络，远行流肠。 同时，vivo x90 的后营三樣系统表现出色，拍服效果清批自然。特别是夜景模式表现出色。地外。xivox90还支持快速充电和无线充电,非常实用、总之，vivo &times;90是一款值得推荐的手机。",2023-04-23 16:10:06,5星评论,8GB+256GB,山东
VIVOX90pro首先快充这点比较深的我喜欢，十几分钟就可以充好电，完全不影响使用手机。手感方面也很灵敏，特别是夜景功能拍照很清晰。,2023-04-06 14:29:39,5星评论,12GB+512GB,广东
首先，手机拿在手机很舒服，红色非常漂亮大气，运行速度快，散热也不错，长时间玩手机也不热，充电很快，半小时以内可以充满,2023-04-26 21:10:36,5星评论,12GB+512GB,天津
外形外观：挺好看的 红色看起来很不错 耐看 屏幕音效：很清晰 还有高频调光护眼 拍照效果：目前用过拍照最好的手机了 运行速度：运行速度很快 平时打游戏也很流畅,2023-04-10 12:02:49,5星评论,8GB+256GB,福建
手机的颜值超级高！充电速度超级快！系统超级顺滑！还有各种小组件，特别方便。特别说一下拍照效果，VIVO+小蓝标蔡司，优化得太棒了！我的下一部手机还要是VIVO?,2023-04-07 09:55:38,5星评论,12GB+256GB,广西
"很棒的手机。外观配色讨喜，重量也比预期的轻，皮质细腻不 容易滑。各方面配置直接拉满，CPU,内存，硬存储几乎都是 用的当前最好的。各种APP，游戏都是秒开，在后台运行也都正 常。屏幕显效很好，分辨率超高,而且是动态刷新率,也省电。 玩游戏，看视频的体验超棒。拍照的效果也是相当优秀，尤其 是人像效果，色彩还原得很真实，小白也能拍出大片。",2023-04-17 16:04:40,5星评论,8GB+256GB,广西
之前买过x60pro，用的特别好，想换个，果断选了x90pro，使用感特别好，样子也更喜欢，功能，照相真是绝了 外形外观：特别大气 屏幕音效：非常好 拍照效果：像素贼好 运行速度：也特别流畅,2023-04-22 18:15:13,5星评论,8GB+256GB,山西
调了很久的手机，红色这个外观真的漂亮，性能不用说非常流畅，最主要看重的是vivo的拍人真的漂亮，快递也非常快，昨天晚上下单今天上午就到了，灰常满意,2023-04-20 17:16:35,5星评论,8GB+256GB,陕西
没耳机一问还问我什么诉求,2023-03-05 20:37:02,3星评论,12GB+256GB,Not Found ip
刚开始在oppo和vivo两款手机犹豫不决，然后我就两款都下单比较一下，一比还是vivo的手机更好用，拍照很清晰好看，摸着也有质感，拿来拍照非常棒。我家人用一款vivo手机都用了好几年，质量还是没话说的，果断选择vivo,2023-04-09 20:35:57,5星评论,8GB+256GB,河南
手机入手，手感很好，后壳也很赞，屏幕显示也很棒，试着拍张近景照片非常清晰，色彩也很丰富，值得拥有。 物流也很快，下单到手不到24小时！京东专营赞赞赞,2023-04-23 11:05:05,5星评论,8GB+256GB,安徽
从某果换为vivo新机，专门用了一段时间在评价的，曲面屏得手感就是棒，再也不想用直屏了，拍照效果和运行速度也是一级棒，很高兴的一次换机体验，支持vivo！,2023-04-07 08:39:34,5星评论,8GB+256GB,广东
就冲着一英寸大底去买的，拍照效果确实不错，对比单反效果怎么样我不知道，但是掉打微单，而微单相机加镜头价格是它的两倍，所以确实物超所值。最关键手机可以随时随地拍摄。放歌曲音效也不错，比一般的手机效果好。这样看来，5000万像素加一寸大底是一个动态平衡的绝配，我有一种预感，今后很长一段时间估计会流行5000万像素加一寸底的手机。,2023-05-01 14:51:19,5星评论,8GB+256GB,重庆
"用了一段时间才来评价。首先说拍照，从华 为nova10换到vivo x90pro,拍照效果简直是 质的飞跃，颜色比华为艳丽可,快门也很快 夜晚拍星空和月亮也很给力,几乎不用再后 期修图了。续航也不错，不玩游戏，一天 充。运行速度也快，几乎没有卡顿现象。 120W的充电器充电嘎嘎快。如果手机能再 轻薄一些，镜头不要这么突兀，就更好了。 5000的预算，买国产手机，这个不弓",2023-04-28 22:50:59,5星评论,8GB+256GB,广东
非常漂亮，手感很丝滑，颜值高，清晰度高，信号杠杆的，不卡 速度快，充电快耗电慢，非常喜欢 值得入手。,2023-04-10 14:41:56,5星评论,8GB+256GB,广西
一手机器人运行速度快，物流也很快，手机很顺畅，超乎想象的好，摄像很清晰，真的快赶上单反了，自带120w充电器，充电速度也很快，最重要的是，京东对国产手机分期无利息，还款没压力，太赞了,2023-04-29 18:12:04,5星评论,12GB+256GB,内蒙古
真不错呀，真的好呀，支持vivo国产手机龙头老大，当之无愧的最好手机，不消费情怀，用心做产品，本本分分vivo总能一鸣惊人,2023-04-24 21:43:28,5星评论,12GB+256GB,河南
手机收到了，送货很快，转天就到了，外形很好看，红色显得很高档，手机比预想的要大一点，等用一段时间看看性能怎么样！,2023-04-25 20:18:29,5星评论,8GB+256GB,天津
真的很喜欢，完全超出期望值，比上一代效果好，膜也不错，很顺滑，防指纹，发货速度非常快，包装非常仔细、严实，运送速度很快，很满意的一次购物。,2023-04-05 14:28:29,5星评论,8GB+256GB,陕西
从x80换到90pro，续航好了不少，主要是为了这块屏幕，高频调光眼睛舒服多了，这大摄像头拍照确实很哇塞。,2023-04-04 16:01:44,5星评论,12GB+256GB,江苏
拍照出色，专业模式superRAW有惊喜。屏幕1.5k+高频pwm不累眼，续航也是十分强悍，其他方面也做到了旗舰机的水平，十分均衡的一款手机。,2023-04-18 22:57:44,5星评论,12GB+256GB,江苏
从初中就开始用vivo了，第一次买了新款手机，用下来还是不错的，外观特别喜欢，要是再有其它颜色更好了,2023-04-25 10:36:41,5星评论,12GB+256GB,浙江
vivo x90 pro 8-256 颜色非常好看，手感舒服，拍照清晰细腻，待机时间长，充电速度快，非常满意，下次还会买！,2023-04-10 14:07:37,5星评论,8GB+256GB,广西
机子外观设计非常好看，拍照清晰，用起来非常舒服，高端大气上档次，送货速度快，待机时间长，充电速度快下次还会在买的，五星好评,2023-04-10 14:17:07,5星评论,8GB+256GB,广西
京东物流很快，下单后第二天就收到啦！！华夏红非常漂亮！！非常有档次！内存很大！！我一直都用vivo手机，非常好用，,2023-04-28 12:16:35,5星评论,12GB+512GB,天津
?商品收到了，包装得很好，物流非常快，客服态度很积极，有问题及时解答！总体来说非常满意！挺好的，和想象中一样，随意搭都很好看，满意！,2023-04-30 20:03:25,5星评论,8GB+256GB,重庆
收到货了，外观非常漂亮，试了试相机真的是拍照太好看了，是理想的机型，对拍照有硬性要求的果断下手不要犹豫，非常丝滑。,2023-04-05 14:54:14,5星评论,12GB+256GB,云南
刚收到，比华为重，厚重一些，功能和系统还在适应中。,2022-12-25 09:54:25,3星评论,12GB+512GB,Not Found ip
收到手机一段时间了，首先外观看起来还是比较满意的，无刮痕，我个人比较注重拍照方面，感觉这款手机拍照还是可以的，很清晰，100%好评!真的值得推荐的一款手机，而且还送了耳机,2023-04-12 09:47:37,5星评论,8GB+256GB,福建
VIVO X90 PRO用起来跟mate30pro系统差不多，流畅性和拍照好很多，用起来很流畅，性价比高,2023-04-05 08:58:11,5星评论,12GB+512GB,云南
很久以前一直用的荣耀系列。去年改用vivo系列，做工精细，外放声音效果不错。拍照比之前用的x80好一点，主要是之前的内存选小了。回收加上劵还有3300，真心不错。,2023-04-04 20:26:16,5星评论,12GB+512GB,广东
时隔几年 又用回了vivo  不得不说现在vivo进步的很快  拍照效果杠杠的  运行速度也很快   提前买好了手机壳  完美,2023-04-29 18:58:49,5星评论,12GB+512GB,安徽
售前客服小姐姐专业热情，耐心解答疑问 周二下午3点半下单，周三上午9点半收到，物流包装完好 手机彩盒高端大气 手机外观素皮一整个爱住了,2023-04-05 10:48:04,5星评论,12GB+256GB,广东
"一次很好的购物体验，服务周到，物流也很快，配送也很周到,态度也很好，物有所值，果断好评！终于收到货了，非常非常喜欢，做工精致漂亮，已经被很多人夸了，真的太开心了，已经是他家的忠实粉丝了，以后还会继续买买买的",2023-04-25 23:31:03,5星评论,8GB+256GB,重庆
没想到现在的国产手机vivo做的越来越好了 速度很快 手感也很好 气质上手也显得很高级 外观霸气大气,2023-04-11 00:46:39,5星评论,8GB+256GB,广西
vivo x90pro  8+256，颜值爆表，性能强悍，充电速度快，待机时间长，非常喜欢，爱不释手，下次还会买，五星好评！,2023-04-06 14:43:16,5星评论,8GB+256GB,广西
vivo x90 pro8+ 256颜色非常好看，手感舒适，拍照清晰，性能强悍，非常喜欢，送货速度下次还会再买的，五星好评！,2023-04-09 19:50:21,5星评论,8GB+256GB,广西
是正品很好用，价格便宜了很多，性价比超高，真的特别划算，包装也很高端大气上档次，值得购买宝贝收到，一如既往的好，包装很到位，质量还不错，很喜欢，大品牌值得信赖,2023-04-21 08:23:28,5星评论,8GB+256GB,江苏
外盒很小，质感很好。拍照真的不是盖的，单反已被我打入冷宫。主要是便携，又达得到日常使用要求？ 外形外观：素皮质感很好 屏幕音效：音效震撼 拍照效果：拍照清晰，专业 运行速度：运行速度快 待机时间：待机时间不错，充电更快。十分钟基本就满了。,2023-05-02 13:26:32,5星评论,12GB+512GB,广东
很好，发货速度很快，包装很精美，喜欢惨了，世界上怎么会有那么完美的手机呢，我好爱，好感动，太喜欢了，推荐大家去买，赶紧买吧，真的超好超棒！,2023-04-08 22:09:44,5星评论,8GB+256GB,广西
"质量非常好，与卖家描述的完全一致，真的很 喜欢，完全超出期望值，发货速度非常快,包装 非常仔细、严实，物流公司服务态度很，运送 速度很快，很满意的一次购物质量很好，希望 更多的朋友信赖.店主态度特好，我会再次光 顾的好卖家赞，发货迅速态度很好,很满 意！很好很好!网上购物这么激烈，没想到 店家的服务这么好，商品质量好而价低廉, 很热情的卖家，下次还来希望下次还有机会",2023-04-28 22:51:33,5星评论,8GB+256GB,广东
心心念念的手机终于到手了，用了几天才来评价，真的很好 流程 拍照一绝，电量耐用 一天下来不用充电。好评,2023-04-13 23:09:29,5星评论,8GB+256GB,广东
外形外观：漂亮 屏幕音效：一级棒 拍照效果：流畅 运行速度：杠杠的 待机时间：2天 其他特色：颜色鲜艳，中国红,2023-04-29 08:58:58,5星评论,8GB+256GB,重庆
这块屏幕很惊艳，即便是在暗室环境下使用也不会出**镜疲劳的情况，vivo自己的系统调教得也很理想，流畅，耗电量小，比之前用的小米系统人性化得多。新出的这个告白配色外观颜值拉满。总体很推荐，使用了三天各方面都很满意，目前还有24期免息，还有赠品，值得入手！,2023-04-10 15:06:22,5星评论,8GB+256GB,广西
x90pro非常不错的一款机器，配置强悍，待机时间长，充电速度快，非常不错的一款机器，送货速度快，下次还会买的，五星好评！,2023-04-06 15:20:36,5星评论,8GB+256GB,广西
手机很棒，手感舒适，屏幕清晰，性能也很好，平时打王者荣耀一点也不卡，拍照也很棒，尤其是人像，清晰自然，美颜不过分很舒服，值得购买。,2023-04-29 19:50:36,5星评论,12GB+256GB,黑龙江
"用了一段时间才来评价。首先说拍照,从华为 nova10换到vivo x90pro,拍照效果简直是质的 飞跃，颜色比华为艳丽，快门也很快，夜晚拍 星空和月亮也很给力，几乎不用再后期修图 了。续航也不错,不玩游戏,一天一充。运行 速度也快，几乎没有卡顿现象。120W的充电器 充电嘎嘎快。如果手机能再轻薄一些，镜头不 要这么突兀，就更好了。5000的预算，买国产 手机,这个不亏。",2023-04-29 18:18:55,5星评论,8GB+256GB,广东
第一次直播间下单，收到用了一段时间才来评论，拍照清晰，打游戏不卡顿，充电速度非常快，不到二十几分钟就充满电了，不打游戏一天一充就可以，音质也不错,2023-04-10 14:55:41,5星评论,8GB+256GB,广西
买回来刚用了两天，还可以，一直都在京东上买电子产品，有保障，手机外观我很喜欢，用过一段时间后我再来评价,2023-04-07 06:12:21,5星评论,12GB+512GB,北京
摄像头有点厚    打游戏硌手     其他还在试用    感觉还没什么问题,2022-12-18 13:27:53,3星评论,12GB+512GB,Not Found ip
外形外观：开箱手机的那一刻真的被惊艳到了，非常经典耐的华夏配色，素皮版本看着就很有质感，真机上手手感非常好 拍照效果： VIVO 的拍照效果一直都是顶级的，蔡司镜头拍出来的照片非常清晰，夜拍也很不错运行速度：天玑9200没得说,2023-04-07 16:36:40,5星评论,8GB+256GB,广西
手机不慎丢失，紧急选购了这一款，以前用绿厂的手机，现在换成蓝厂的使用也还能适应。特别文件夹的设置很方便，可以一键打开软件。,2023-04-13 10:10:24,5星评论,12GB+512GB,四川
很棒的体验，是正品，没有瑕疵，快递很快。刚好赶上五一假期，出去拍了美美的相片，赞赞赞&hellip;&hellip;&hellip;,2023-05-02 02:33:11,5星评论,8GB+256GB,浙江
很好，发货速度快，包装精美，手机运行速度快，系统流畅，拍照清晰，充电速度嘎嘎快!很喜欢，值得推荐购买!,2023-04-23 00:03:24,5星评论,12GB+256GB,湖北
外形外观：手感非常好 屏幕音效：扩音效果很好，声音大 拍照效果：拍照效果一流 运行速度：整个用着没有卡顿现象，滑屏流畅 待机时间：充电20分钟，用电一整天,2023-04-26 19:57:15,5星评论,12GB+512GB,陕西
质量没得说，跟专卖店一样，特别特别喜欢，而且价格优惠质量没得说，跟专卖店一样，特别特别喜欢，而且价格优惠已经收到啦，很不错，还有赠品，性价比太高啦，爱了爱了性价比高，我很喜欢，下次还会光临五星好评，非常好！想不到那么快就到了！客服服务态度很好，快递也不赖，希望老板生意越来越好！！！价格实惠，质量杠杠的，非常好的一次购物，下次还来,2023-04-24 15:13:00,5星评论,12GB+256GB,江西
vivo x90pro  8+256颜色非常好看，手感舒服，配置强悍，拍照清晰，非常不错的一款机器，下次还会再买的，五星好评！,2023-04-09 17:52:35,5星评论,8GB+256GB,广西
"手机外貌看着不错，给亲爱的姐姐买了之后发 现红色特别适合大气独立的女性,超级合适超 级好看，运行流畅非常好用通信音质:很好 其他特色:镜头打分超高显示效果:good",2023-04-29 18:18:34,5星评论,8GB+256GB,广东
快递很快，买完之后两天就到了。包装很好，数据迂移 很方便，使用体验流畅，拍照和整体性能都不错，手机续航还没有测试。总体来说比较满意。,2023-04-10 15:29:53,5星评论,8GB+256GB,广西
非常漂亮，手感很丝滑，颜值 高，清晰度高。信号杠杆的， 不卡速度快，充电快耗电慢， 非常喜欢值得入手。,2023-04-10 15:25:05,5星评论,8GB+256GB,广西
商品收到咯，特别喜欢，一收到就迫不及待地打开了，家人也很满意，这次购物体验不错，对比了好多手机，最后还是决定买这款，好用,2023-04-25 15:51:06,5星评论,8GB+256GB,河北
"手机屏幕素质不错1.5K屏够用的了，比我的三 星护眼，老婆挺喜欢，拍照也还不错充电很 快，续航也不错,运行速度也快，之前用过 NEX一代，感觉还不错，老婆不喜欢苹果手机 更不喜欢三星，所以给老婆买了Vvo的手机， 感觉目前为止很满意。通信音质:音质通透清 脆立体声比老婆之前的荣耀V30PRR0好多了 显示效果:很细腻其他特色:J0DVI很实用，感 觉比bixbi好多了",2023-04-15 21:12:04,5星评论,8GB+256GB,广东
手机收到了，一直都用vivo，老粉了哈哈， 本来去年想入x80的，x90又出来了，后来还是决定入手x90，曲面屏刚开始有点不习惯，现在爱上了，很喜欢后面这个大圆，拍照音响还是一如既往的好，打游戏目前还没试。买的最大内存这次应该够用了,2023-04-10 14:49:40,5星评论,8GB+256GB,广西
续航能力：很好 运行速度：畅快 拍照效果：清晰 手机打游戏不卡顿，同时运行很多软件也不会发热。机 身颜色很漂亮，充电线比一般的线粗，充电速度很快，拍照非常清晰，能拍出和相机一样的的质感。这款手机 非常推荐，很多人性化设计，越用越喜欢，还有语音助手功能也非常方便。,2023-04-10 15:37:37,5星评论,8GB+256GB,广西
精挑细选很久?，最后决定买这一款手机，到货后果然没有让我失望，素皮手感超好，拍照一整个爱住啦，每天拍拍拍，真的特别清晰，特别满意?通信音质：音质很好，听着音乐很清晰拍照效果：拍照效果很好，拍照清晰显示效果：很好，清晰度高显示,2023-04-07 13:26:08,5星评论,8GB+256GB,广东
精挑细选很久，最后决定买这一款手机，到货后果然没有让我失望，素皮手感超好，拍照一整个爱住啦，每天拍拍拍，真的特别清晰，特别满意通信音质:音质很好，听着音乐很清晰拍照效果:拍照效果很好，拍照清晰显示效果:很好，清晰度高显示,2023-04-11 20:01:00,5星评论,8GB+256GB,广西
"精挑细选很久#最后决定买这一款手机，到 货后果然没有让我失望素皮手感超好,拍照 一整个爱住啦,每天拍拍拍，真的特别清晰, 特别满意通信音质:音质很好，听着音乐 很清晰拍照效果:拍照效果很好，拍照清晰 显示效果:很好，清晰度高显示",2023-04-15 20:40:57,5星评论,8GB+256GB,广东
换机的最大动力还是追求影像系统能力，之前用过一加9Pro和10Pro，拍摄走下坡路了，索性换这款影像旗舰。到手之后还是符合预期的，摄像头模组很大一部分，大底主摄像头提升明显，可以看到?的毛发纤毫毕现，夜景也是最强王者了，对焦成片非常快，天玑9200丝滑流畅，充电十几分钟就能满。用个几年是没问题，就是现在没有优惠活动，早买早享受吧。,2023-04-05 11:56:37,5星评论,8GB+256GB,吉林
"下実体店看了机型,正好33.8就在図上 又 了,客服服努添度 好,有 必答,耐心回 圆  速度 快,3.4号 8点下単,隔天上 午就 到了。手机皇在手里机身 大,顔値相 当在銭,紅色素皮顔 好看,拍照 果打打,  片巨清 ,放大拍 也清 i。其他功能,先 用一段  再   ,相信国机的品度。",2023-04-15 21:06:28,5星评论,8GB+256GB,广东
外形外观：这次应该说在继承了家族化设计的基础上更精进了。黑色手机有很多，所以这次选了中国红，上手还不错，因为是正红色所以男性用完全没问题。 拍照效果：周围的人都说Vivo的摄影质量好，这回就亲身体验一次，后面再追评，希望别让我失望 屏幕音效：屏幕一般，顶部的扬声器和听筒集成了，感觉音量比底部的小一些 其他特色：充电速度还可以，但是发热也明显，鱼和熊掌 待机时间：准1.5K+高刷屏，因此续航时间能接受  暂时就这些，后续再追评,2023-04-04 03:14:02,5星评论,12GB+512GB,云南
外形外观：外观仁者见仁智者见智。 屏幕音效：国产屏幕还是差一点意思，声音比较空灵。 拍照效果：拍照没有宣传的那么强大，属于中上水平。 运行速度：CPU够用。 待机时间：常规使用待机1天没问题。 其他特色：系统有bug，蓝牙耳机出现了一次问题,2023-04-13 21:34:45,5星评论,12GB+256GB,广东
"量示 果今天 把旧手机里的文件 片都  来,用起来 版 ,手感 好,之前的手机- 直十,内存也不 干脆換了 大内存的， 用担心    了",2023-04-15 20:41:19,5星评论,8GB+256GB,广东
机子反应速度快，充电基本半小时就100%了，拿到手里有些分量，拍照的超广角很好用，就是自拍录像时，没有拍照片时那样的美颜功能，不知道更新过系统以后会不会有。,2023-04-19 08:34:40,5星评论,12GB+512GB,内蒙古
"作为一名十年的老果粉，以前不太喜欢用安卓手机，但是使用后，才发现是我肤浅了，现在国产手机发展太快了，颜值也很nice,充电速度杠杠的，个人比较喜欢圆形的摄像头，如果摄像头在平点，就完美了，有点突突",2023-04-26 19:08:36,5星评论,12GB+256GB,天津
比太惊喜了，质量非常好，性价比很高，真是出乎我的意料！手机挺好用的，就是感觉8g内存不太够用，有点卡卡的，手机质量好，手感也不错，就是掉价有点快,2023-04-18 09:18:43,5星评论,8GB+256GB,福建
"收到手机一段时间了，首先外观看起来还是比 较满意的，无刮痕，我个人比较注重拍照方 面感觉这款手机拍照还是可以的，很清晰, 100%好评!真的值得推荐的一款手机,而且还 送了耳机和一个书包值直得购买哦!",2023-04-17 08:08:48,5星评论,8GB+256GB,广东
外形外观：曲屏用习惯了感觉确实比直屏好用， 屏幕音效：屏幕没的说，没发现有什么绿边情况，显示效果拉满。不怎么听音乐，音效感觉还可以！ 拍照效果：最满意的就是拍照效果了，移动抓拍效果满分，整个拍照对比我的P40好太多了。 运行速度：不玩游戏，没发现有卡顿情况，没没感觉怎么发热！ 待机时间：待机时间一天一充，120W充电效率也高，无所谓了！,2023-05-03 12:55:07,5星评论,12GB+256GB,广西
之前用的IPHONE，一直想换个体验。拿到手感觉不错，试了下充电那是嗖嗖的，功能也很丰富，明天试下拍视频。,2023-04-30 15:25:05,5星评论,12GB+256GB,江苏
整体还是可以的，价格相对较高，为了使用久点选了512，如果不开游戏待机还是可以的，开了游戏就不大顶得住，发烫也比较严重，但是日常使用可以的。相机不错，拉的很大很近也很清晰，凸出的很有价值。,2023-05-03 10:00:15,4星评论,12GB+512GB,浙江
手机收到了，京东自营的速度一如既往快！一直使用的vivo的手机从刚刚开始的X1到现在X90!相信vivo以后会越来越好,2023-04-22 21:30:34,5星评论,8GB+256GB,湖北
很快，之前拍照系统默认的效果稍微偏黄，后来重新设置之后拍照颜色跟实物差不多，（打开拍照?点击右上角设置?点击效果大师，每次拍照点击屏幕往左拖动数字到负18左右，这样拍出来的照片跟实物颜色是差不多的）拍照视频还是很清晰的,2023-04-07 13:33:55,5星评论,8GB+256GB,广东
拍摄效果可以，但是感觉看视频偶尔会跳帧，一卡一卡的，不流畅。用电比我上一款手机好多了，我就不吐槽了。其他问题不大。,2023-04-27 08:15:33,5星评论,8GB+256GB,重庆
给媳妇换手机，选来看去这个性价比比较高，也比较适合用，之前用的IQOO  Pro，同属vivo系统一样，资料还没备份完，目前试用了下感觉不错。,2023-05-03 19:28:35,4星评论,12GB+256GB,新疆
虽然以旧换新两三天都不配送搞得焦头烂额，但是单独购买还是很好的，上午10点半单下午2点就到了！超赞。,2023-04-27 17:12:32,5星评论,12GB+512GB,江苏
"收到手机一段时间了，首先外观看起来还是比 较满意的,无刮痕，我个人比较注重拍照方 面感觉这款手机拍照还是可以的,很清晰, 100%好评!真的值得推荐的一款手机,而且还 送了耳机和一个书包 值得败购买哦!",2023-04-29 18:18:15,5星评论,8GB+256GB,广东
我算是vivo的老粉了，从x27到x60，再到x80pro，一直都是用vivo的机器，这次换了x90pro+，还是很惊艳，性能强悍，非常的优秀，对得起这个价格，希望国产机器越做越好，一直国产，支持vivo。,2023-04-11 17:58:29,5星评论,8GB+256GB,广西
手机续航不错，挺够用的，最主要的是屏幕护眼，比之前瞎眼的小米12pro强太多了，再加上以旧换新补贴1500很值,2023-04-10 08:45:01,5星评论,12GB+256GB,天津
音质，拍照，手感俱佳，一直用vivo手机，一点没让人失望！特意用了一段时间才过来评价的，效果杠杠的！,2023-04-04 19:32:12,5星评论,12GB+256GB,江苏
外形外观：漂亮大气，手感好 屏幕音效：屏幕细腻，音效环绕，非常给力 拍照效果：拍照清晰稳定，远距离给力 运行速度：运行流畅 待机时间：待机时间长,2023-03-23 12:05:54,5星评论,12GB+256GB,山东
外形外观：做工精致   时尚大方 屏幕音效：显示细腻   音质好 拍照效果：拍照清晰   完美 运行速度：非常顺畅   快,2023-03-10 20:36:30,5星评论,8GB+256GB,Not Found ip
外形外观：大红色  很漂亮 颜色正 拍照效果：人像绝了  拍的很漂亮  不需要美颜了 运行速度：系统很丝滑 动画做的很不错  从华为mate系列换过来的 鸿蒙系统切换烂橘子系统学习很快  拍照比华为好  可能是我喜欢这个风格吧  人像真的很绝 充电非常快  屏幕音效：屏幕看的很舒服,2023-02-12 11:15:21,5星评论,12GB+256GB,Not Found ip
很好，发货速度快，包装精美，手机运行速度快，系统流畅，拍照清晰，充电速度嘎嘎快！很喜欢，值得推荐购买！,2023-03-22 09:43:02,5星评论,12GB+512GB,湖北
三十来岁男生真得选这款，后壳原黑素皮气质沉稳内敛，真就很喜欢这外形，音质效果也很好；界面操作也是很流畅，屏幕看起来很舒服，蔡司镜头、5000万的后置摄像头、3200万的前置摄像头，也是足够用了，防水防尘，保守三四年不成问题，总之很nice！,2023-02-25 13:51:54,5星评论,12GB+512GB,Not Found ip
外形外观：非常好看上档次！ 屏幕音效：音效很好 拍照效果：非常不错 运行速度：很快 待机时间：长 其他特色：第一次在京东上买手机,2023-03-21 16:21:31,5星评论,12GB+512GB,海南
手机外观大气耐看，皮质的外壳很有质感。握持手感好，屏幕反应迅速，运行流畅，用起来很趁手！相机尤其好用，对比苹果的相机，明显感觉色彩处理更亮丽，观感更好！,2023-02-19 13:49:45,5星评论,8GB+256GB,Not Found ip
