content,creationTime,score,productSize,location
屏幕很好，处理器不错，虽然外壳朔胶，这胶质量比以前的好，精致，越南产，我是买屏幕的??,2023-01-07 23:05:54,5星评论,8GB+128GB,Not Found ip
做工扎实，屏幕效果非常好，三星的应用及信息转移非常便捷，反应很快,2023-03-12 18:42:04,5星评论,8GB+256GB,Not Found ip
物流很快。平台下完单第二天就收到了，手机很漂亮，老婆很喜欢！有需要还会再光顾,2023-04-09 07:47:01,5星评论,8GB+256GB,内蒙古
手机用着不错，不比大几千的效果差。用着很不错。,2023-03-26 18:09:15,5星评论,8GB+256GB,北京
收到货，第一时间拆包装，质量非常好，与卖家描述一致，完全超出我的期望值，包装很仔细、严实，总的来说这次是很满意的一次购物，感谢卖家。,2023-02-17 19:33:24,5星评论,8GB+128GB,Not Found ip
用了几天才来评价的，手机还可以，摄像头比较清晰，分辨率也高！非常不错，价格也不贵！,2022-12-01 01:39:22,5星评论,8GB+128GB,Not Found ip
手机手抖了替换了A52，A53续航能力强，非常喜欢这款三星手机,2023-03-31 19:23:07,5星评论,8GB+128GB,重庆
很顺滑 外形外观：漂亮，机身比较沉，有质感 拍照效果：拍照效果清晰,2023-03-04 19:54:27,5星评论,8GB+256GB,Not Found ip
这款三星A53手机很好用顺畅，早就想买现在有补贴活动了价格便宜就赶快买了。,2023-04-07 17:23:01,5星评论,8GB+128GB,天津
本来是为了凑单要退掉的手机，到了以后觉得还不错，给孩子奶奶用了，这个价位配置真心不错了。,2022-12-03 15:14:20,5星评论,8GB+128GB,Not Found ip
外形外观：很喜欢的外观 运行速度：快 待机时间：待机时间长,2023-04-28 07:50:23,5星评论,8GB+128GB,广东
这次算是一个非常快乐的购物了。三星手机确实非常好。谁用谁知道。,2023-01-30 10:41:29,5星评论,8GB+128GB,Not Found ip
京东官方自营产品。质量有保证。产品颜值很高，电池续航好。,2023-03-29 10:14:48,5星评论,8GB+256GB,广西
外形外观：非常漂亮 其他特色：拿在手里很轻，手感很好,2023-04-11 19:15:38,5星评论,8GB+256GB,江苏
家里人一直用三星手机，已经第二次入手A53了，价格实惠，电池耐用，拍照清晰，运行速度很快,2023-03-04 16:29:32,5星评论,8GB+256GB,Not Found ip
手机非常好，物流很快，上手效果一流，强烈推荐购买,2023-03-09 09:23:36,5星评论,8GB+256GB,Not Found ip
还行吧，速度有点慢，打开app有死机的情况。,2023-04-11 21:13:40,2星评论,8GB+256GB,山东
宝贝收到，一如既往的好，包装很到位，质量还不错，很喜欢，大品牌值得信赖,2023-01-05 10:22:39,5星评论,8GB+128GB,Not Found ip
机器用了几天感觉良好，各项功能使用正常。非常好！非常满意！,2023-04-17 11:02:54,5星评论,8GB+128GB,上海
手机性价比不错，日常使用无问题，包装完整，发货和物流都很快。送货员认真负责，辛苦了!,2023-03-01 12:26:14,5星评论,8GB+128GB,Not Found ip
手机很漂亮，运行速度很快，拍照效果很好,2023-03-16 10:12:08,5星评论,8GB+256GB,Not Found ip
刚收手感很好，流畅好用，用几天再上追评！,2023-01-10 17:20:06,5星评论,8GB+128GB,Not Found ip
货品优质，品质一流是正品。值得拥有，值得多次回购!店家服务态度非常细心！非常负责！物流服务态度非常速度！非常好！五星点赞!???,2022-11-13 10:04:18,5星评论,8GB+256GB,Not Found ip
收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻&hellip;&hellip;,2023-04-05 17:16:32,5星评论,8GB+128GB,广东
物流很快，刚刚完成旧手机数据传输，准备享受新机。,2023-01-02 21:13:46,5星评论,8GB+128GB,Not Found ip
三星铁粉，不多说了。反正非常不错了。要买直接买吧！,2022-12-28 22:24:24,5星评论,8GB+256GB,Not Found ip
不错一次购物 对产品很满意 颜值不错。,2022-11-06 22:31:08,5星评论,8GB+256GB,Not Found ip
很流畅，外观女儿很喜欢，三星不错?,2022-11-28 17:57:10,5星评论,8GB+128GB,Not Found ip
手机非常好，物流很快，上手效果一流，强烈推荐购买,2023-03-09 09:24:49,5星评论,8GB+256GB,Not Found ip
不错不错不错不错物流很快 质量很好相信京东 多次购买了,2023-03-04 12:02:19,5星评论,8GB+256GB,Not Found ip
不错，手感很好，待机时间很长,2023-04-21 08:51:11,5星评论,8GB+128GB,河北
非常好非常棒的一款手机，上手效果超好的,2023-03-09 09:06:34,5星评论,8GB+256GB,Not Found ip
快递真的是没得说，提前两天到。非常满意的一次体验。,2023-02-11 10:35:21,5星评论,8GB+256GB,Not Found ip
这手机质感出乎意料的好，非常喜欢,2023-04-23 18:32:41,5星评论,8GB+256GB,北京
这手机电池确实不行，充电也让人头疼，后悔了。,2023-04-09 22:08:33,3星评论,8GB+256GB,江苏
拍照，屏幕色彩都很好，专业的三星?,2022-12-15 20:20:20,5星评论,8GB+256GB,Not Found ip
手机很漂亮，家人很喜欢。,2023-05-03 08:30:22,5星评论,8GB+128GB,河北
音效非常好，反应非常快。,2023-02-26 21:22:06,5星评论,8GB+256GB,Not Found ip
蓝色很好看，物美价廉，性价比高,2023-03-12 16:32:20,5星评论,8GB+256GB,Not Found ip
物美价廉，值得购买，配送员服务很好！,2023-01-13 06:46:10,5星评论,8GB+256GB,Not Found ip
手机收到，用着很不错。,2023-03-06 11:28:17,5星评论,8GB+128GB,Not Found ip
三星手机一直是我的最爱,2023-01-01 18:42:02,5星评论,8GB+256GB,Not Found ip
一直用这个牌子的，挺好用的，显示清晰，通话清晰，待机时间也长毕竟4500大电池，唯一缺点就是充电速度不快，送的充电套装不是25w的，要25w快充需要单独购买，跟我以前买的三星s10+充电套是一样的最高15w。,2023-03-15 16:16:28,5星评论,8GB+256GB,Not Found ip
三星值得信奈，电池一天够用，充电时间有些长，系统流畅，拍照清晰，京东自营值得拥有的，价格估计全网最优惠的,2023-01-07 11:48:46,5星评论,8GB+256GB,Not Found ip
买了这款送爸爸 因为一直都用三星已经习惯系统配置。颜色清晰 使用也流畅 又买了一个送妈妈,2022-12-12 18:30:22,5星评论,8GB+128GB,Not Found ip
质量不错，外观大气时尚，功能齐全，使用方便，。,2023-04-27 19:48:02,5星评论,8GB+128GB,天津
运行速度：快 拍照效果：好 屏幕音效：棒 外形外观：漂亮 待机时间：中 其他特色：顺手,2023-02-04 09:11:50,5星评论,8GB+256GB,Not Found ip
不错的手机， 外形外观：拿在手里合适的大小合适的份量。 拍照效果：过几天做一期视频看看。 运行速度：开机可见内存占了33G 运行内存占了3.6G看来8+128成为合适的选择。,2023-02-13 06:24:42,5星评论,8GB+128GB,Not Found ip
外形外观：干净利落 屏幕音效：好 拍照效果：还行 运行速度：有点不给力,2023-03-01 10:15:31,5星评论,8GB+128GB,Not Found ip
手机已收到，外观很满意，照相效果好，带电时间长，比较满意得一次购买！功能比较多，美中不足指纹识别时间不是那么灵敏。,2022-11-09 19:26:38,5星评论,8GB+256GB,Not Found ip
夲机性价比可以，256内存，能插卡扩容。拍照清楚。不过5G耗电快一天都坚持不了。充电又存在充到满时，整机都热,2022-11-19 10:39:35,5星评论,8GB+256GB,Not Found ip
不错，收到了，包装完好，发货，快递，快捷。跟商家描述的一致。,2023-01-17 17:53:52,5星评论,8GB+256GB,Not Found ip
手机不错，拍照也可以的，屏幕非常棒，唯一就是处理器是三星自家的，但不影响我使用，好，下次再来购买,2023-03-31 09:50:26,5星评论,8GB+256GB,浙江
物流快速，包装严实完好，快递服务佳，性价比挺高的一款产品，好评。,2023-04-16 09:26:43,5星评论,8GB+128GB,山西
前置摄像头人像有点发黄，总体还行能用，京东的服务还是不错的,2023-04-09 16:41:03,4星评论,8GB+256GB,广东
拍照清晰度高，淡蓝色外观美。256内存够大，不卡顿。,2023-03-30 11:13:20,5星评论,8GB+256GB,北京
用起来感觉不错，系统好用纯净，外观也好看。,2022-12-10 16:04:50,5星评论,8GB+128GB,Not Found ip
华为用了两年系统崩了，听说是cpu虚焊。换的这个，现在感觉还可以。,2023-03-25 16:58:57,4星评论,8GB+128GB,江苏
小孩手机，配合家里的三星门锁什么的比较方便。,2023-04-24 17:48:28,5星评论,8GB+256GB,上海
手机不错，使用流程畅，就是不知道为啥同款机子我多花了300元 ，同样的京东自营店,2023-04-13 14:21:29,5星评论,8GB+256GB,天津
使用2天，效果依然很流畅，只是电池不是很耐用,2022-11-10 19:44:09,5星评论,8GB+256GB,Not Found ip
使用近两周了，目前没毛病，满意,2023-04-19 20:44:37,5星评论,8GB+256GB,陕西
宝贝还不错。先使用一段时间看看好的还会再买。,2023-05-03 16:43:38,5星评论,8GB+256GB,广东
宝贝收到质量有保证 正品,2023-01-29 18:47:17,5星评论,8GB+256GB,Not Found ip
手机手感不错，使用运行挺流畅,2023-02-12 13:46:02,5星评论,8GB+256GB,Not Found ip
性价比号，外观精美，性能稳定。,2022-12-01 10:41:20,5星评论,8GB+128GB,Not Found ip
手机还是用起来还是不错的,2023-04-21 20:11:35,5星评论,8GB+256GB,西藏
京东自营的三星手机还是可以，没有买到假的,2022-11-21 14:07:02,5星评论,8GB+256GB,Not Found ip
手机性价比高，运行速度快。,2023-02-12 19:04:56,5星评论,8GB+128GB,Not Found ip
三星还是不错的的，快递也给力！,2023-04-25 12:44:02,5星评论,8GB+256GB,广东
好用不贵，大品牌你值得拥有！！！！！,2023-01-07 20:19:19,5星评论,8GB+256GB,Not Found ip
还可以哦！反应挺快的！,2023-04-03 18:14:41,5星评论,8GB+256GB,四川
京东双十一优惠多多！,2022-11-12 20:12:33,5星评论,8GB+256GB,Not Found ip
2022年10月份，给老人 买的 MOTO X30 PRO， 不习惯操作，这次 买三星，更换华为。 顶腻歪 华为这家公司,2023-03-20 09:17:22,5星评论,8GB+256GB,浙江
功能写双卡双待，能加内存卡。实际是三选二功能。有一个手机卡位和内存卡位是合并的，装一张手机卡一张内卡，或装二张手机卡。扣一星。,2022-11-14 11:06:24,4星评论,8GB+256GB,Not Found ip
今天才收到手机，过几天再平价,2023-04-06 18:04:43,5星评论,8GB+256GB,广东
A53续航还可以的，最大缺点是cpu，只打开***都感觉卡顿,2023-01-09 12:44:35,4星评论,8GB+128GB,Not Found ip
一直用三星，不会让你失望,2023-04-22 15:38:53,5星评论,8GB+128GB,广东
所谓的&ldquo;超快充电&rdquo;比预期要慢很多，更重要的是电池极容易发热。其他都还好。,2023-04-11 12:19:24,3星评论,8GB+256GB,山东
手机卡顿，屏幕不算太好，也许我用不了好东西吧。 反正同等价位比这款手机好用的多的是。,2023-04-09 22:41:50,1星评论,8GB+256GB,天津
预装app太多，恢复出厂值后有些还需要手动删除，有些还不能删，只能禁用，以前买的三星不是这样的,2022-11-12 20:01:20,1星评论,8GB+256GB,Not Found ip
之前有个A52，本来想等A54。后来想想A53降价了先换个53用用。收到机器包装都很好，打开盒子准备贴膜，发现左侧边框上有个凹坑。一般带手机壳倒是不怎么影响，也就这样了。机器用着还是不错的，速度也可以，不像有些评论里说的三星处理器不行，开程序有卡顿什么的。用着非常顺滑，用三星自带的换机程序很方便。新机所有设置跟旧机完全一样。挺好。唯一的一点缺陷就是品控，有磕碰还往外卖。这一点减一颗星，其他都很好。,2023-03-23 11:10:46,4星评论,8GB+256GB,北京
外观无惊喜，cpu也很一般，用了一个月，感觉cpu有点小卡。屏幕一般，贴了玻璃膜，阳光下有些地方有小块阴影，充电器25w太慢。其他还好，5000电池好评。,2023-03-10 14:17:46,5星评论,8GB+256GB,Not Found ip
三星手機續航能力非常oK，一家人都用三星，這個與愛不愛國無關，自己辛苦賺的錢就買自己喜歡的。國產機同樣配置同等質量的可以說可望不可及，而且還是組裝機，太@了！,2023-04-06 19:10:12,5星评论,8GB+256GB,广东
这款手机体验感很差，触摸不是很灵敏，反应慢，还卡顿，网速也不好，大家不要买这款了，刚把手机掰弯了,2023-04-09 19:48:27,5星评论,8GB+128GB,美国
这手机啥也不是   就好像是翻新机   出厂没有膜   手机壳也没有    谁买谁上当    这破玩意,2023-04-20 13:58:25,5星评论,8GB+256GB,内蒙古
都好  只是发了一部手机和充电器，耳机还有贴的膜，手机壳都没有,2023-04-06 15:25:41,5星评论,8GB+256GB,新疆
电池续航能力不足，其他的还可以，带的充电头不是25w的充电很慢，想要快充需要自己去买25w的充电头！,2022-12-28 21:42:03,5星评论,8GB+128GB,Not Found ip
手机刚激活，看着还不错。貌似拍照没有宣传的那么行，放大后一般，配件建议再增加个手机壳。?,2023-01-27 19:38:56,4星评论,8GB+256GB,Not Found ip
保护壳都不送一个，耳机也减掉了，买那么多次三星，就这次最无礼,2023-01-29 12:57:08,4星评论,8GB+256GB,Not Found ip
不知道说什么，感觉手机导航速度慢，导航不准,2023-04-11 09:31:04,5星评论,8GB+256GB,江苏
随便玩玩手机发热厉害     反应也迟钝,2023-04-24 11:07:14,5星评论,8GB+256GB,广东
电池不行，一会就没电了。,2023-01-25 08:37:31,5星评论,8GB+256GB,Not Found ip
预装了一大堆垃圾app犹如N年前的山寨机，最不爽的一次购物。,2023-01-07 01:14:12,1星评论,8GB+128GB,Not Found ip
这是第四部三星手机，也是最差的一部的手机，有购买者使用卡顿现象的吗,2023-05-01 14:12:02,1星评论,8GB+256GB,山东
买不到一个月就经常卡顿，现在已经触摸失灵，售后也是只能让你先寄回去维修，以后这个牌子再便宜也不会买,2023-04-24 13:11:33,1星评论,8GB+256GB,海南
非常不适合老年人操作，经历了非常难沟通的售后，跑了一次三星线下维修～～半个月了，还没用过第二天！！！！！,2023-04-24 20:54:02,1星评论,8GB+128GB,广东
屏闪严重，不建议购买，今天花了一下午时间去了市区最近三星售后授权检测点，售后工程师傅说这屏闪是正常现象，我非常不认同，以后买手机还是多去各种品牌体验店去见多识广,2023-03-25 20:58:21,1星评论,8GB+256GB,四川
对比了Realme AMOLED E4屏，三星S8+以及三星TAB，屏幕灰不拉土的并且有频闪，要求退货各种筋筋扯扯拖了一个星期，有理由选择三星售后服务没理由满意。,2023-04-01 22:00:09,3星评论,8GB+256GB,广东
像素很差，不激活还不知道里面的功能，激活不可以退换，体验感超差，看来要支持国产手机了,2023-04-12 20:03:28,1星评论,8GB+256GB,安徽
第一次买到这样的手机，新手机居然很卡，不如我旧的，电池也用不到一天，我旧的手机不到一千块用了三年都比这好，打死我也不会再买三星手机了，所有的软件都是从旧手机上复制过来的没加任何应用，差评，后悔死了,2023-03-27 16:22:04,1星评论,8GB+256GB,福建
不值得买，23年了还有这么卡的手机，电池掉电厉害，一直以为是我的使用问题，但是找不到原因，今天看了评论好多都是一样的问题，卡的厉害，掉电严重，好看的外表，老年机的性能,2023-02-16 21:21:33,1星评论,8GB+256GB,Not Found ip
手机发烫，屏幕不清晰，屏幕和摄像头不是三星的手机，我怀疑是高仿，。我一至带三星手机，我一看屏幕就知道是不是三星手机，。，我拍像很模糊，我肯定不是三星手机，网上看不到货又吃亏了。我建议别在网上卖手机了，到店里十打十的选实在。,2023-04-13 15:28:30,1星评论,8GB+128GB,广东
送货神速，包装完美。外形美观大气，屏幕够大，整台机器做工精致，接听或打电活声音宏亮，听音乐会棒棒哒，有杜比音效。运行速度快，不卡。屏幕显示持佳，不刺眼，特别配有眼睛舒适度保护。真是值得拥有,2023-04-04 11:45:13,5星评论,8GB+128GB,浙江
主鏡頭的拍攝品質非常出色，照片的發色鮮艷討喜，但又不會濃郁的過頭，照片該有的細節和銳利度表現也都在水準之上，就算是在比較困難的拍攝場景，例如逆光、昏暗的室內拍攝美食，也都有很不錯的表現,2023-04-11 23:25:15,5星评论,8GB+256GB,海南
"运行速度：手机主要问题就运行速度有点卡，就开个~后台反应都很迟钝。估计是处理器拉胯点。其他方面都挺ok,",2023-04-19 17:16:38,4星评论,8GB+256GB,湖北
充电快，用电也快，感觉5000毫安有点虚，没办法了冲屏幕和摄像头来。,2023-01-31 18:59:06,5星评论,8GB+256GB,Not Found ip
手机很好用，特别是拍照，效果特别好，太难买了，这么廉价的手机，下次还来买就买三星了，就从京东买。,2022-11-29 19:00:05,5星评论,8GB+128GB,Not Found ip
一直用三星的手机，这次趁着活动又买了一个，三星手机真的是超爱，争取下次买个s。有个问题就是之前A8s的耳机这个不能用，也不知道为啥,2023-01-13 14:42:07,5星评论,8GB+256GB,Not Found ip
手机还可以，就是电池虽说是5000ma的，但一点都不耐用,2023-03-23 05:49:42,5星评论,8GB+128GB,山东
还不错哦，就是买了没多久就降价了，快递有些慢,2022-11-05 10:30:24,5星评论,8GB+128GB,Not Found ip
三星平板和三星手机！,2023-04-09 19:12:59,4星评论,8GB+256GB,广东
非常好用，希望能用得长久一些@,2022-11-20 08:45:27,5星评论,8GB+256GB,Not Found ip
手机不错像素也好,2023-04-15 15:49:49,5星评论,8GB+128GB,新疆
还可以吧，手机也常换,2023-01-31 20:24:07,5星评论,8GB+256GB,Not Found ip
性价比高，速度快,2023-04-07 02:08:13,5星评论,8GB+256GB,广东
发货快，三星正品,2023-03-26 09:04:52,5星评论,8GB+256GB,山东
不错的一次购物,2023-03-05 15:51:34,5星评论,8GB+128GB,Not Found ip
用起来还不错,2023-03-27 23:04:41,5星评论,8GB+128GB,湖北
够用，质量稳定,2023-03-15 13:55:58,5星评论,8GB+256GB,Not Found ip
耗电有点大,2023-04-04 11:17:54,4星评论,8GB+256GB,广东
还是不错的,2023-04-02 22:14:10,5星评论,8GB+256GB,广东
很好!漂亮!,2023-04-27 06:59:10,5星评论,8GB+256GB,上海
真的很不错，,2023-02-11 12:30:42,5星评论,8GB+128GB,Not Found ip
好评！物流很快！,2022-11-22 18:51:51,5星评论,8GB+256GB,Not Found ip
只能说不能买，,2022-11-15 11:49:01,5星评论,8GB+256GB,Not Found ip
优，真爱。,2023-03-08 20:14:00,5星评论,8GB+256GB,Not Found ip
不错,2023-04-16 16:44:59,5星评论,8GB+256GB,海南
好用,2023-04-03 14:51:21,5星评论,8GB+256GB,北京
挺好的。,2023-01-03 23:37:17,5星评论,8GB+128GB,Not Found ip
OK很好,2022-11-30 15:53:40,5星评论,8GB+128GB,Not Found ip
满意,2022-11-14 19:16:12,5星评论,8GB+256GB,Not Found ip
好用,2022-11-09 10:36:14,5星评论,8GB+256GB,Not Found ip
买了不到一周降价，因商家这边没货，连保价都申请不了。太**过分了。 大家买的时候真要注意,2022-12-23 17:55:52,1星评论,8GB+128GB,Not Found ip
手机非常差，坚决给差评。1.手机信号很不稳定，下载东西一会几k几k的走，一会又好了，一个网页的打开要好长时间。2.手机电池跑电非常快，充满电用一会还剩百分之五十多，就是不用跑电也很快。3.手机不玩游戏，就是正常用，用一会手机就发热了，完全可以当暖手宝了。4.屏幕不是很敏感，有时候点一个选项要点好几下，而劲用小了还不行，还要稍微使点劲。5.充电太慢，充满电要两个多少时，现在的社会都是快节奏的，哪有时间用两个多小时来等手机充电啊，浪费时间，影响工作，很不方便！  还有手机电池说是5000毫安，其实还没国产手机3000毫安的电池耐用。大家一定要擦亮眼睛，不要上当受骗。我希望京东能给出合理的解决方案，不然就举报投诉。虚假宣传差评差评！,2023-03-22 13:01:03,1星评论,8GB+256GB,河南
只能说不能买，,2022-11-15 11:49:01,5星评论,8GB+256GB,Not Found ip
功能写双卡双待，能加内存卡。实际是三选二功能。有一个手机卡位和内存卡位是合并的，装一张手机卡一张内卡，或装二张手机卡。扣一星。,2022-11-14 11:06:24,4星评论,8GB+256GB,Not Found ip
很喜欢，非常漂亮的，运行速度很快，音乐?音质环绕声好，相机也很清晰，总之很满意。蜜桃色也很喜欢，很棒。,2022-11-07 20:36:19,5星评论,8GB+256GB,Not Found ip
?赶上做活动的时候买的，这个价格一分钱一分货??，从外观看很美?，材质做工都不错?，感觉买值了，还有物流超级快，点赞！,2022-11-07 20:30:36,5星评论,8GB+128GB,Not Found ip
不错一次购物 对产品很满意 颜值不错。,2022-11-06 22:31:08,5星评论,8GB+256GB,Not Found ip
还不错哦，就是买了没多久就降价了，快递有些慢,2022-11-05 10:30:24,5星评论,8GB+128GB,Not Found ip
手机很好音效响亮。拍照很清晰运行特快，待机时间长，三星手机品牌值得信赖选手机就选三星手机值得拥有了。,2022-11-05 00:29:11,5星评论,8GB+256GB,Not Found ip
