content,creationTime,score,productSize,location
据说可以拍到月亮的手机，给新出生的宝宝拍张用的，双十一价格很实惠，京东也比较放心，就下单了，果然拍照很强大～天天给宝宝拍照美美哒～新手机也很灵敏，人脸识别秒解锁，目前使用感良好。,2022-11-28 18:30:52,5星评论,12GB+256GB,Not Found ip
大屏幕旗舰手机三星s22U 旗舰水准，父亲非常喜欢，拍照技术没得说，三星手机里唯一喜欢的一款机型，非常满意，好评，信赖京东。,2022-11-23 00:55:30,5星评论,12GB+512GB,Not Found ip
不错不错，外观很好看，做工也很精细，非常满意。流畅，笔很舒服，屏幕显示一流，拍照长焦无敌！！！！！！用了几天了 很满意 高刷优化很好 没有割裂感 影响系统全面 对焦又准又快 工业设计也是三星强项 颜值和质感都很好！,2022-11-06 18:36:03,5星评论,12GB+256GB,Not Found ip
三星的手机s 22   ultra  的，手机很棒的，元旦当天就收到啦，送男朋友的，他很喜欢，没带充电头，还得重新再买，都配好了，挺好的，推荐购买,2023-01-02 02:09:18,5星评论,12GB+512GB,Not Found ip
外形外观：外观不用多说，白色好看大方 屏幕音效：屏幕真的顶 拍照效果：拍照旗舰水准没毛病 运行速度：12＋256对我来说完全够用，目前没卡顿，发热正常水准,2022-11-18 21:33:31,5星评论,12GB+256GB,Not Found ip
三星忠实用户 这一次从note20U换到S22，基本上外观没啥太大变化 相比起note20，变的厚重了一些，不过高刷和高分辨率可以同时开启还是蛮舒服的，充电器45W和原来25W的用起来没有太大的感觉，三星颜值还是一如既往的帅气，希望能够耐用点。,2022-11-14 14:24:30,5星评论,12GB+256GB,Not Found ip
外形外观：外观漂亮 棱角分明十分精致 屏幕音效：屏幕顶级 显示效果满分 音效中上水准 杜比音效 拍照效果：拍照清晰 焦段覆盖完整 3倍十倍光变效果好 运行速度：运行速度很快 日常使用不玩游戏发热不大 待机时间：2K+120hz双开续航一般般 轻度使用勉强一白天 其他特色：很有特点的一部手机 无论是独有的手写笔还是棱角分明的外观 再到简约而不夸张的摄像头排布 都是顶级的,2022-12-28 09:38:47,5星评论,12GB+256GB,Not Found ip
充电头没得服务差发货慢,2023-04-04 18:00:42,1星评论,12GB+256GB,贵州
屏幕顶级，运行速度快，拍照效果很好，待机时间一般，一天吧。越南产，做工一般般，后盖缝隙有点大，品控还需提高。价格美丽。,2022-11-14 01:41:06,5星评论,12GB+256GB,Not Found ip
外形外观：非常好，摄像头的设计辨识度拉满，背板颜色也很好看，整体观感非常棒 屏幕音效：配合曲面屏，正面观感爆炸 运行速度：中规中矩，升级完one ui5后还待考察 待机时间：因为不是重度使用，一天下来还能有小半的电量  快递发货有点慢，但客服的后续处理非常棒,2022-12-12 08:07:53,5星评论,12GB+256GB,Not Found ip
用了一个多月跟我去年买的13PM相比而言就是续航差一点这也是安卓机通病，升了最新系统流畅性跟水果机也差不多，拍照总体比水果机强一点长焦不错，系统可玩性不错，屏幕是三星强项水果机系统A芯片是强项，用安卓机主要还是录音和门禁卡复制方便，跟我水果机互补使用，拍照S22U视频13PM，三星在全国服务网点太少出外旅游度假在小城市就没有售后服务网点，在万达广场里小米苹果华为***都有就是缺三星。,2022-12-14 21:39:13,5星评论,12GB+256GB,Not Found ip
屏幕音效：音效不错外放给力 外形外观：不愧是安卓旗舰白色非常好看 拍照效果：夜景有点差，看中的是长焦 待机时间：5000毫安电池续航有点短,2023-01-16 12:19:43,5星评论,12GB+512GB,Not Found ip
被这款手机颜值吸引来的，关注很久了，双十一活动力度很大咬牙购买，简单用了一周（还在主用水果的旧手机），综合来说还是能接受的，唯一不满意的是面容解锁在床上睡醒和光线暗时打不开，还不如水果四年前的xsmax。系统一如既往地不如水果丝滑（上次用安卓手机还是三星s8），这次活动价格可以接受 总体来说推荐购买，喜欢最重要。,2022-11-06 10:34:10,4星评论,12GB+256GB,Not Found ip
手机确实不错，都说系统太复杂，不过对于个性化有要求的人来说，这是优点，可以自主设定自己想要的设置，屏幕一流的，不过确实续航有点拉胯，充电速度也很不错，没有网上说的那么慢，至于发热问题，冬天用现在体验不出来,2022-12-13 11:48:24,5星评论,12GB+256GB,Not Found ip
用了几天才来评价 手机像素不错 拍照很清晰 不管远近 这么大的运行内存 系统流畅就一般 可能没有国产优化好 我原来用op虽然才8g 可以系统流畅很多点点 电池小 可用电时间长 三星电池深度用一天 总之三星这款机皇 用的有排场,2022-11-19 12:36:54,5星评论,12GB+256GB,Not Found ip
外形外观：非常满意，越看越好看，摄像头比想象中的要大，更大气。 屏幕音效：从s20+换过来的，比他好点 拍照效果：100倍的没感觉视频介绍的那么清晰，不过一般也不会用。日常拍照满意。 运行速度：新手机必须流畅啊。 待机时间：没那么在意，没有用电焦虑，办公室车里都可以充电，无所谓了，能出门玩的时候顶半天就行。 其他特色：好看，估计刷其他颜色也好看，明年23没有其他惊艳的新性能，就拿这个能顶2年了。 机子是十月产的，快递盒破了，里面机子还好，等了一段调货时间，总体满意+,2022-11-06 12:38:34,5星评论,12GB+512GB,Not Found ip
一直用的三星手机，这次双11看到一直观望的三星SS2ultra有特价活动，果断下手，第2天就送到了。包装环保，手感不错，大屏幕显示细腻，运行速度快。内置S pen触屏笔，提升工作效率。总之各方面性能比较令我满意，不愧年度机皇。要是能送手机壳和充电器就更好了。,2022-11-27 10:49:12,5星评论,12GB+256GB,Not Found ip
23马上要发布了，22活动价格优惠，入手使用还行，对手机没有太高要求，一些功能也不是太熟悉，相信大多数人和我的情况一样。,2023-01-25 23:11:19,5星评论,12GB+512GB,Not Found ip
从note7 note8  note10+到s22u，手机外观变化不大，主要是喜欢上了，这款拍照没的说，巴适,2022-11-13 21:31:41,5星评论,12GB+256GB,Not Found ip
一直用三星的手机，这次使用不到一个月竟然坏了，不过京东的售后給更换一台新机。手机显示效果真是不错，安卓机皇。,2023-01-01 16:30:14,5星评论,12GB+256GB,Not Found ip
已经用了好久，一直没时间来评价，今天坐下来没事刚好可以说说近期用下来的感受。作为三星的老铁粉，这款手机处理能力，拍照水平方面做的都有进步。而且这屏幕的细腻程度确定比之前我用的S20U，值得推荐。,2022-12-31 21:44:45,5星评论,12GB+256GB,Not Found ip
用了一个月，总体感觉不错。先说优点， 1.很有特点和辨识度，大屏爽，后背干净利落，在一群苹果中脱颖而出。 2.屏幕太舒服了，特别是看电影。 3.拍照效果很好，还能临时当望远镜，一举两得。 再说不足，电池的确用的快，充满吃早饭刷下就要5%了，有点夸张，但是不是重度使用，一天一冲也够了。 所以总体表现不错，值得推荐！,2022-12-11 18:01:19,5星评论,12GB+256GB,Not Found ip
外形外观：很不错，我个人问题有点遗憾，为了快点到手选了白色，没想戴套盖不了银边框反光 屏幕音效：完美，如果是平面屏就更好了 拍照效果：正在摸索，感觉已不错 运行速度：已满足我需求 待机时间：使用1周后，耗电由快转为正常了，一天一充仍是必须的 其他特色：配了笔，但经常忘记它的存在,2022-11-23 14:48:28,5星评论,12GB+512GB,Not Found ip
外形外观：非常好看 待机时间：一般 运行速度：很流畅 拍照效果：还得是三星 屏幕音效：屏幕只有两种三星和其他,2022-11-14 02:30:03,5星评论,12GB+256GB,Not Found ip
无论材质还是做工都超出了预期，超值，穿起来也很好看哦。卖家发货也比预计提早了很多，还会再来。买吧，不会后悔的哦！全五分。,2023-01-07 21:36:20,5星评论,12GB+256GB,Not Found ip
拍照效果：像素没得说 屏幕音效：完美 外形外观：非常好，唯一缺点就是太大了 运行速度：很快 待机时间：稍稍小一点,2022-11-13 18:53:11,5星评论,12GB+256GB,Not Found ip
外形外观：购买了绿色，颜色还可以 拍照效果：1亿像素还是不错的 待机时间：也许是屏幕太高端了，感觉电池1天1充,2022-11-11 22:10:33,5星评论,12GB+256GB,Not Found ip
目前使用了一段时间 速度快 屏幕显示完美 除了稍微厚了一点其他都非常喜欢 都买了四五个三星手机了 是三星忠实粉丝,2022-12-01 11:02:31,5星评论,12GB+256GB,Not Found ip
三星手机老用户了，从note1代直到9代。s22u手感非常赞，这个手机屏幕超级赞，个人认为比苹果的还好。拍照也很强，发的照片几乎没有做调整，最喜欢的是机身方方正正的设计还有那根笔。这个绿色的很酷。在地铁里，满眼都是苹果三眼摄像头，这个就显得很特别。三星的设计我认为比苹果的更用心，更有创意 尤其是健康方面。配的手表体验感很赞。整体速度都够用，如果非要说有点不舒服的，就是电池容量稍微小了点，不过基本不发热。比很多国内手机要好多了。,2022-11-12 18:00:33,5星评论,12GB+512GB,Not Found ip
没有想象的那么好，电池掉电太快。屏幕跟手感挺好,2022-11-05 10:08:29,2星评论,12GB+512GB,Not Found ip
心心念念的手机终于到手了，简约大气超好看，之前老公用的note 10一直舍不得换呢！这下由不得他啦！三星的曲面屏真的很优秀，就是没有出厂贴全屏膜，和note10对比下音效确实棒棒哒，拍照也是没得说，指纹解锁和面容解锁速度都很快，25w充电器从百分之十七的电量充满只需五十九分钟，待机时间也没问题，有超快充支持随心用。,2022-11-04 21:38:01,5星评论,12GB+256GB,Not Found ip
物超所值，商品设计完美，外观也很高大上，让人爱不释手。客服更是热情的没话说，这次购物很满意跟描述的是一样的，很显高档，物美价廉，要买的朋友可以下单噢！?发货很快，两三天就到了，这个颜色很喜欢，性价比很高，非常nice发货很快，包装的很好，价格也特别实惠，还有这么多功效也是不错了，值得购买,2022-11-03 15:20:15,5星评论,12GB+256GB,Not Found ip
当天下单当天到，之前用的s10  512g，用了三年多还是很好用，看到百亿补贴价格美丽上车了，新手机很丝滑，屏幕显示很漂亮，手机还没正式用，所以对电池没有发言权，希望够用吧,2023-03-27 13:00:04,5星评论,12GB+512GB,江苏
外形外观：外观没得说，非常精致，屏幕于手机框架过渡很完美，不愧是三星。 屏幕音效：顶级屏幕，非常丝瓜，显示完美 拍照效果：拍照效果，堪比摄影机 运行速度：顶级旗舰机，运行非常流畅 待机时间：电池不得不说，手机续航真的一般般，但是足够一天使用。,2022-11-03 14:06:16,5星评论,12GB+256GB,Not Found ip
收到货了，百亿补贴买的，确实是原装国行版，上手两天了，屏幕颜色太赞了！声音效果也很好，最喜欢这款的设计！拍照很清晰，还没来得及全面体验，总的感觉很好！,2023-04-01 21:28:23,5星评论,12GB+256GB,河南
这款s22u已放购物车半年之久，终于等到活动价不到8k购入。手机多年来都是三星，品控做得很好。电池续航很理想这么大的屏幕,2022-11-04 20:54:24,5星评论,12GB+512GB,Not Found ip
很不错，到货神速，10月越南生产，触感丝滑，操作习惯中，提前预备充电器和贴膜。,2022-11-04 20:37:51,5星评论,12GB+512GB,Not Found ip
三星 S22 Ultra 超视觉夜拍系统 超耐用精工设计 大屏S Pen书写 绯影红 5G手机，一直都是用的三星S系列，安卓机皇真心不错。,2023-01-03 02:30:01,5星评论,12GB+256GB,Not Found ip
当时买的时候还在犹豫价格，买来之后一点都不后悔，而且物流还快，下单第二天就收到了。外观干净漂亮，做工很不错，也没发现什么瑕疵，个人感觉大小也挺合适，找了很久选的这款，大爱！,2022-11-19 18:39:54,5星评论,12GB+512GB,Not Found ip
S  Pen又回来了，提升明显，对焦速度极快，显示更加的通透了，漂亮，,2022-11-04 23:21:06,5星评论,12GB+256GB,Not Found ip
外观很漂亮，做工精致，屏幕那个惊艳，果然最好的屏幕留给自己了，不玩游戏，所以没体验过发热，现在这个价格值得购买，其实和23差不多，推荐购买,2023-03-29 16:34:25,5星评论,12GB+256GB,广东
以前就是用的三星S系列，现在又买了一台三星22，三星忠实粉丝，再换、拍照、屏幕都很赞。三星的屏幕没得说，拍照0也超级清楚，绿色跟漂亮,2023-01-17 13:37:00,5星评论,12GB+256GB,Not Found ip
五星续航，很不错很不错，用起来很好用，看起来也很漂亮，赶紧抢赶紧抢，真的很好用，我上一个手机也是三星的，贼好用,2023-01-29 13:14:45,5星评论,12GB+512GB,Not Found ip
外形外观：很有特点和辨识度，大屏爽，后背干净利落 屏幕音效：屏幕没的说，看着舒服 拍照效果：拍照硬件给这么全乎的不多了 运行速度：8gen1很流畅，不玩游戏，问题不大 待机时间：满足要求的，不是手机重度用户 其他特色：那只笔啊，很好用,2022-11-05 14:21:57,5星评论,12GB+256GB,Not Found ip
手机屏幕非常得好，很大，显示非常清楚。这样的外观设计我非常的喜欢手感也非常得好。,2022-11-26 01:33:06,5星评论,12GB+256GB,Not Found ip
手机非常好看，用起来非常舒服，信号也很强大，我住的地方信号不大好，这个5g改变了速度，真的太方便了,2022-12-14 16:32:22,5星评论,12GB+256GB,Not Found ip
非常快，不卡顿，手机很重，拍照可以放大一百倍。膜不太好找，不要用水凝膜。,2023-04-18 11:22:49,5星评论,12GB+512GB,广东
哇，现在的三星真的比苹果和华为要好很多诶，做工非常的精细，而且一看就是那种很贵的东西，不是没那种廉价的感觉，而且很流畅，现在买价格还挺合适的，只要6999。,2023-03-14 22:07:01,5星评论,12GB+256GB,Not Found ip
三星这款手机真的是高端大气上档次，爱了爱了。一直相信京东,2023-03-24 08:11:13,5星评论,12GB+256GB,四川
手机很好很流畅， 外形外观：很好看车车好 屏幕音效：流畅运行内存大 拍照效果：很漂亮很喜欢 运行速度：快快快快 待机时间：时间还可以 其他特色：反正就是很好,2023-04-04 19:07:20,5星评论,12GB+256GB,江苏
非常nice的一款手机，作为三星的粉丝，三星产品一直没有失望过，不管从外观质感还是性能，都非常满意,2023-04-05 19:43:22,5星评论,12GB+256GB,广东
盖世系列用了几代，相对熟悉，这次spen功能的下放移植又增加了可玩性。屏幕一直是三星的强项；运行速度很快，目前有些微热，没有传说中那么吓人。用的来说值得玩，功能拓展很强，很喜欢,2022-11-13 00:38:12,5星评论,12GB+512GB,Not Found ip
外形外观：无出其右 屏幕音效：非常棒 拍照效果：好 运行速度：快 待机时间：一般,2023-01-09 12:53:43,5星评论,12GB+256GB,Not Found ip
颜值超高，失踪如丝顺滑，旗舰品质，强烈推荐。手写笔太方便了，能远程遥控拍照，一直用三星。,2022-12-07 07:56:35,5星评论,12GB+256GB,Not Found ip
第二天就收到货了，两个手机资料互传很方便，半天就把所有资料和软件全部弄好，机器用起来很快，外观比图片更好看，也很有手感，图片显示和照相功能比S8要好很多，屏幕显示也是亮点，总的来说这款机器达到我自己的预期，,2023-03-25 09:31:00,5星评论,12GB+256GB,四川
毫无疑问，三星Galaxy S22 Ultra是当今可以买到的、最好的全能手机之一。S22 Ultra拥有卓越的用户体验、出色的摄像头、令人惊叹的显示屏、豪华的设计和制造质量，以及良好的电池续航。,2022-11-16 09:38:39,5星评论,12GB+256GB,Not Found ip
非常好，有个手机壳，有个充电头，有个耳机就更好了，希望能送,2023-03-23 11:36:32,5星评论,12GB+256GB,江苏
拍照效果：一流 运行速度：流畅 屏幕音效：屏幕就不说了，绝对第一 外形外观：好看,2022-12-12 15:03:07,5星评论,12GB+256GB,Not Found ip
续航的确拉胯，正常用一天问题不大； 相机非常好，手机手感也不错，外观大气，非常喜欢,2022-11-28 13:04:27,5星评论,12GB+256GB,Not Found ip
三星s22ultra是一直想买的手机，趁着京东百亿补贴特价买的。手机系统很稳定没有广告，没有断流的情况。待机还好轻度使用坚持一天没有问题，拍照很不错，一亿像素真的很高清。,2023-04-18 12:57:25,5星评论,12GB+512GB,湖北
外形外观：商务 屏幕音效：很棒 拍照效果：很OK 运行速度：很棒,2023-04-03 20:34:24,5星评论,12GB+256GB,宁夏
售后新换的一台手机，用了一段时间了，屏幕效果真棒,2023-01-03 17:32:27,5星评论,12GB+256GB,Not Found ip
机皇，杠杠的，物美价廉！活动给力！,2022-11-02 22:54:55,5星评论,12GB+256GB,Not Found ip
非常好的一款手机，拍照效果没得说，电池续航一般般。??,2023-03-27 08:19:53,5星评论,12GB+256GB,北京
一直用三星，这次活动先后买了两台，不愧为安卓机皇，显示效果很好。,2023-01-01 16:44:46,5星评论,12GB+256GB,Not Found ip
外形外观：完美 屏幕音效：完美 拍照效果：杠杠滴 运行速度：中上水平,2022-11-06 08:49:51,5星评论,12GB+512GB,Not Found ip
用习惯了三星，别的手机再也不习惯了，回归，一如既往的喜欢，尤其是屏幕，绝对好，希望电池给力一点，那就完美了。,2022-11-01 21:45:31,5星评论,12GB+256GB,Not Found ip
整体手感很不错，硬件软件配置也很好。夜景的手机拍摄效果非常好，自带补光。,2022-11-06 10:39:58,5星评论,12GB+512GB,Not Found ip
实用性和颜值都非常的赞，我很喜欢，还会再来买的实用性和颜值都非常的赞，我很喜欢，还会再来买的,2022-11-16 17:09:24,5星评论,12GB+256GB,Not Found ip
哈哈，手机漂亮，心念了很久了，哈哈哈，不错不错。以后打算还选三星,2022-11-12 00:57:22,5星评论,12GB+256GB,Not Found ip
惊艳的手机，拍照绝对厉害，三星屏幕不用怀疑绝对高大上,2022-11-03 20:42:40,5星评论,12GB+256GB,Not Found ip
机皇就是机皇，各方面性能都很好，外观，屏幕，相机，都非常nice,2022-11-09 10:54:34,5星评论,12GB+512GB,Not Found ip
终于等到这款手机了，非常满意，不愧是三星旗舰！屏幕挺清晰，,2022-11-14 11:16:53,5星评论,12GB+256GB,Not Found ip
快递准时，手感也非常好，想问问客服这个手机玻璃真的从一米高处掉落水泥地面，不会碎吗,2022-11-15 07:56:37,5星评论,12GB+256GB,Not Found ip
非常好看，外观大气，清晰度高,2023-04-04 15:14:00,5星评论,12GB+256GB,上海
买了这个三星手机真不错，突然感觉手上的14一点都不香了，拍照什么的都比14好太多了,2022-11-20 22:08:58,5星评论,12GB+256GB,Not Found ip
?赶上做活动的时候买的，这个价格一分钱一分货??，从外观看很美?，材质做工都不错?，感觉买值了，点赞！,2022-11-05 11:54:33,5星评论,12GB+512GB,Not Found ip
这是用的第4部三星了，一直钟爱三星手机，好用，大爱大爱大爱大爱大爱,2023-03-28 05:52:04,5星评论,12GB+256GB,江苏
颜值在线，颜色很正，很好看，很喜欢。屏幕滑溜，其他以后再说,2022-11-14 20:31:51,5星评论,12GB+256GB,Not Found ip
手机是给老公买的，性能稳定，屏幕很大，清晰度不错哦，，总体来说老公很喜欢，值得购买！,2023-01-11 07:34:29,5星评论,12GB+256GB,Not Found ip
手机很好用，速度也很快，款式很喜欢，操作起来简便易行，推荐购买,2023-04-18 09:23:58,5星评论,12GB+256GB,江西
很喜欢。优秀，平时够用了,2023-04-11 00:36:57,5星评论,12GB+256GB,西藏
屏幕颜值高，系统运行流畅，没有感受到所谓的火龙，拍照杠杠的，值得信赖,2022-11-07 11:01:15,5星评论,12GB+256GB,Not Found ip
特别好，我很喜欢，物流也很快，客服态度很好特别好，老板人很好，有问必答，很快就解决了,2022-11-28 21:53:52,5星评论,12GB+256GB,Not Found ip
外形外观：外观特别好看，白色很抢眼 屏幕音效：屏幕效果很棒，用不回原来的手机了 拍照效果：拍照很好，清晰度极高 运行速度：速度很快，但后台显示程序太多了，比较闹心 待机时间：掉电很快，不适合不经用，打不到新款iPhone和华为的耐久度,2022-11-20 19:29:31,5星评论,12GB+256GB,Not Found ip
三星是我的最爱  一直都用三星  高端机没的说  系统也好  用不了苹果,2022-11-19 15:44:05,5星评论,12GB+256GB,Not Found ip
双十一活动价格便宜，手机也很好用，屏幕素质好，最重要的是外观也好看。,2022-11-04 16:30:34,5星评论,12GB+256GB,Not Found ip
想买的别犹豫哇！没有廉价的感觉，很高端，特别棒！ 外形外观：当之无愧当代机皇,2023-01-06 17:16:19,5星评论,12GB+256GB,Not Found ip
刚收到货，包装完整，外观完好，机器颜色漂亮，正在使用测试中，很满意。,2022-11-03 19:43:33,5星评论,12GB+512GB,Not Found ip
外形外观：大气 屏幕音效：屏幕非常好 拍照效果：拍照完美,2022-12-22 00:02:09,5星评论,12GB+256GB,Not Found ip
手机收到，比之前的手机大了不少。还没时间用，很扎实很厚重。,2023-01-10 16:33:01,5星评论,12GB+512GB,Not Found ip
手机收到货很久啦，用了一段时间才过来评价，手机使用起来很好，很流畅，拍照也很清楚，京东值得信赖,2023-05-02 22:50:27,5星评论,12GB+256GB,内蒙古
